Severity,Start_Time,Weather_Condition,Visibility(mi),Temperature(F),Humidity(%),Pressure(in),Wind_Speed(mph),State,End_Time
3,2022-06-06 22:49:00,Haze,7.4,94.1,92.7,28.13,1.8,IL,2022-06-06 23:31:00
4,2022-10-30 04:12:00,Smoke,2.3,91.7,56.6,28.09,4.0,IL,2022-10-30 05:10:00
1,2022-12-18 18:08:00,Fog,9.5,32.3,99.0,30.4,15.3,NY,2022-12-18 18:23:00
4,2022-10-20 16:01:00,Clear,0.8,82.6,67.4,28.89,7.0,NC,2022-10-20 16:20:00
3,2022-03-22 14:34:00,Snow,9.0,75.9,32.8,29.48,26.3,MI,2022-03-22 16:25:00
2,2022-11-11 15:52:00,Haze,3.2,83.7,35.2,30.36,5.2,NY,2022-11-11 17:30:00
3,2022-12-07 13:11:00,Snow,5.1,64.6,77.3,29.48,0.6,FL,2022-12-07 13:34:00
4,2022-10-13 14:27:00,Snow,4.3,99.4,24.0,29.29,13.4,NC,2022-10-13 15:16:00
1,2022-06-26 01:16:00,Snow,1.9,33.1,58.4,28.03,29.6,OH,2022-06-26 02:00:00
3,2022-11-11 20:12:00,Haze,3.7,46.4,31.9,29.7,19.0,NC,2022-11-11 21:00:00
1,2022-09-19 16:26:00,Clear,2.1,57.8,54.7,28.37,10.6,NY,2022-09-19 17:29:00
3,2022-02-09 16:55:00,Smoke,2.2,61.5,80.0,30.29,0.5,FL,2022-02-09 18:40:00
1,2022-03-12 12:31:00,Cloudy,2.0,94.5,56.7,28.77,14.5,MI,2022-03-12 13:02:00
1,2022-09-30 18:01:00,Thunderstorm,5.0,69.2,33.1,30.02,6.2,GA,2022-09-30 19:12:00
2,2022-12-21 12:11:00,Smoke,8.0,33.2,40.2,29.94,19.4,NY,2022-12-21 13:17:00
1,2022-03-23 18:32:00,Rain,5.8,58.6,49.4,29.85,17.5,MI,2022-03-23 19:21:00
2,2022-06-26 02:04:00,Haze,9.0,59.2,25.6,28.8,8.0,FL,2022-06-26 03:09:00
4,2022-07-23 15:37:00,Snow,6.4,97.6,66.7,28.8,2.1,NY,2022-07-23 15:54:00
4,2022-05-30 14:32:00,Smoke,7.0,71.9,68.6,30.59,22.7,TX,2022-05-30 15:33:00
2,2022-10-27 03:39:00,Rain,6.7,74.5,25.0,28.04,17.6,NY,2022-10-27 05:16:00
2,2022-04-25 22:06:00,Haze,4.6,79.9,52.2,28.54,25.3,OH,2022-04-25 23:40:00
3,2022-08-20 16:36:00,Rain,7.0,83.9,53.1,29.83,7.8,FL,2022-08-20 17:38:00
3,2022-05-27 04:56:00,Snow,0.9,74.5,46.7,30.45,19.6,CA,2022-05-27 05:41:00
3,2022-02-23 06:13:00,Cloudy,8.6,46.6,64.6,29.08,3.6,MI,2022-02-23 06:26:00
4,2022-01-25 09:35:00,Haze,7.8,91.2,47.7,29.96,8.8,GA,2022-01-25 10:18:00
3,2022-11-20 05:28:00,Rain,2.6,81.2,53.3,29.67,19.7,PA,2022-11-20 05:38:00
1,2022-04-05 15:02:00,Fog,7.7,81.9,83.8,28.19,24.8,FL,2022-04-05 16:50:00
1,2022-01-04 00:11:00,Rain,0.3,99.8,33.0,29.87,9.6,GA,2022-01-04 01:46:00
3,2022-12-26 07:20:00,Thunderstorm,2.3,86.2,69.5,30.44,24.0,PA,2022-12-26 07:39:00
1,2022-05-08 06:18:00,Snow,0.8,88.0,60.4,30.98,20.3,CA,2022-05-08 06:25:00
4,2022-07-21 20:53:00,Clear,7.8,96.6,44.4,28.09,10.5,NC,2022-07-21 22:46:00
1,2022-05-28 19:34:00,Rain,7.6,40.6,78.2,29.98,26.3,NC,2022-05-28 20:22:00
4,2022-12-17 14:00:00,Cloudy,8.2,64.8,64.1,29.24,15.3,NC,2022-12-17 15:27:00
2,2022-05-09 03:44:00,Fog,0.2,70.6,58.2,28.03,19.4,PA,2022-05-09 04:02:00
2,2022-09-01 01:22:00,Fog,5.1,53.0,73.4,29.84,14.9,PA,2022-09-01 02:53:00
2,2022-02-28 19:07:00,Clear,7.1,88.8,84.2,28.37,13.6,NY,2022-02-28 20:54:00
2,2022-01-04 05:57:00,Smoke,1.7,83.4,97.8,29.14,25.4,GA,2022-01-04 06:23:00
1,2022-05-23 01:40:00,Thunderstorm,6.6,80.5,70.3,28.78,8.8,NC,2022-05-23 03:19:00
3,2022-04-01 12:14:00,Clear,1.0,99.8,90.0,29.08,1.1,OH,2022-04-01 12:50:00
1,2022-11-26 05:21:00,Thunderstorm,2.0,48.2,20.1,29.48,26.4,OH,2022-11-26 06:32:00
4,2022-12-11 07:04:00,Rain,4.9,81.5,62.4,29.08,24.8,TX,2022-12-11 07:31:00
1,2022-09-10 11:41:00,Snow,6.6,68.6,37.2,29.66,11.0,TX,2022-09-10 12:56:00
1,2022-10-13 23:31:00,Cloudy,1.6,51.9,27.5,28.72,5.6,MI,2022-10-13 23:56:00
4,2022-11-30 19:15:00,Fog,2.0,41.2,62.6,29.91,20.3,TX,2022-11-30 20:02:00
2,2022-05-22 21:35:00,Clear,2.2,92.7,79.7,30.56,2.4,NY,2022-05-22 22:51:00
2,2022-11-20 23:16:00,Cloudy,2.5,71.7,53.0,28.67,12.7,NC,2022-11-21 00:15:00
2,2022-05-15 21:23:00,Thunderstorm,2.4,87.7,73.6,29.52,2.6,IL,2022-05-15 22:27:00
3,2022-12-22 20:45:00,Snow,4.1,68.2,59.2,29.95,17.9,TX,2022-12-22 21:19:00
4,2022-06-28 15:11:00,Fog,6.6,45.4,55.0,29.69,0.8,NY,2022-06-28 16:58:00
4,2022-05-21 11:08:00,Fog,4.5,53.6,43.2,29.1,18.9,OH,2022-05-21 12:04:00
1,2022-03-08 00:17:00,Thunderstorm,7.8,56.7,50.6,29.93,20.2,IL,2022-03-08 01:42:00
3,2022-01-27 16:09:00,Snow,7.2,98.1,48.0,28.08,14.6,GA,2022-01-27 16:37:00
2,2022-06-21 10:49:00,Fog,1.4,30.4,71.7,29.11,5.3,CA,2022-06-21 11:17:00
3,2022-10-25 00:06:00,Snow,0.7,99.0,29.3,29.6,3.0,IL,2022-10-25 01:32:00
4,2022-04-14 18:57:00,Fog,8.8,98.6,27.4,28.06,9.4,NY,2022-04-14 20:26:00
4,2022-10-17 05:52:00,Rain,1.0,99.7,72.8,29.52,14.0,FL,2022-10-17 06:52:00
1,2022-08-13 21:40:00,Thunderstorm,1.7,63.4,63.7,29.96,19.3,OH,2022-08-13 22:35:00
1,2022-01-19 07:42:00,Snow,0.4,97.5,54.4,30.28,0.0,MI,2022-01-19 07:50:00
4,2022-02-23 05:55:00,Cloudy,6.4,57.7,32.2,28.34,21.3,CA,2022-02-23 07:34:00
2,2022-02-26 09:58:00,Smoke,5.9,31.8,52.9,30.97,21.4,PA,2022-02-26 11:21:00
2,2022-06-06 19:45:00,Rain,9.9,45.7,83.2,29.82,13.3,GA,2022-06-06 21:43:00
3,2022-07-10 15:41:00,Haze,8.9,96.2,91.2,29.09,10.3,TX,2022-07-10 16:11:00
4,2022-08-11 05:52:00,Cloudy,4.2,31.0,76.2,28.75,25.3,PA,2022-08-11 06:54:00
4,2022-01-25 10:09:00,Thunderstorm,3.8,68.2,24.8,29.72,23.5,CA,2022-01-25 11:29:00
2,2022-04-21 16:53:00,Fog,3.1,35.3,73.6,30.65,29.5,PA,2022-04-21 17:52:00
2,2022-05-04 01:36:00,Haze,1.7,50.0,39.3,29.56,11.2,PA,2022-05-04 02:30:00
4,2022-11-12 23:08:00,Cloudy,1.6,36.2,45.2,29.98,27.2,IL,2022-11-12 23:13:00
1,2022-02-25 02:40:00,Rain,1.5,90.2,35.7,29.07,2.6,OH,2022-02-25 04:15:00
4,2022-11-01 18:23:00,Haze,1.3,71.4,82.1,29.16,12.3,IL,2022-11-01 18:55:00
4,2022-03-27 21:02:00,Haze,2.6,93.1,71.9,28.86,14.0,GA,2022-03-27 21:33:00
2,2022-03-10 15:23:00,Snow,3.2,78.2,68.9,30.12,13.2,TX,2022-03-10 16:03:00
2,2022-10-27 17:19:00,Clear,9.6,98.0,73.4,29.08,18.8,PA,2022-10-27 19:00:00
1,2022-11-26 16:48:00,Cloudy,5.9,65.7,38.9,28.57,5.1,IL,2022-11-26 18:23:00
1,2022-06-06 08:01:00,Clear,9.9,74.7,55.6,29.11,26.0,MI,2022-06-06 09:49:00
3,2022-02-08 14:52:00,Thunderstorm,3.9,70.3,70.7,30.56,16.6,TX,2022-02-08 16:38:00
4,2022-07-27 03:43:00,Cloudy,4.7,63.9,70.9,30.21,27.1,OH,2022-07-27 03:56:00
2,2022-05-26 10:17:00,Cloudy,3.4,89.2,83.3,29.0,0.1,NY,2022-05-26 11:35:00
1,2022-05-27 20:23:00,Snow,2.0,75.1,43.0,30.72,18.9,PA,2022-05-27 20:41:00
3,2022-07-06 12:42:00,Fog,1.6,86.1,81.6,28.22,12.4,IL,2022-07-06 14:29:00
3,2022-07-26 17:08:00,Rain,9.5,85.0,55.2,28.15,15.2,NY,2022-07-26 19:04:00
2,2022-07-30 03:41:00,Rain,9.9,43.4,73.6,28.38,22.3,TX,2022-07-30 04:54:00
2,2022-07-24 10:06:00,Rain,0.6,75.5,56.5,28.35,6.8,OH,2022-07-24 10:34:00
3,2022-03-07 09:14:00,Smoke,1.7,44.0,95.9,28.26,6.1,IL,2022-03-07 10:05:00
1,2022-10-13 02:48:00,Thunderstorm,4.4,70.8,34.3,29.98,21.1,FL,2022-10-13 03:34:00
3,2022-03-06 21:56:00,Haze,2.0,77.4,74.0,29.8,15.6,PA,2022-03-06 22:26:00
4,2022-03-21 13:20:00,Fog,3.8,99.8,66.1,29.94,7.0,GA,2022-03-21 14:23:00
4,2022-07-29 07:31:00,Clear,1.5,32.1,33.8,30.07,14.5,MI,2022-07-29 07:50:00
2,2022-07-23 13:28:00,Rain,4.7,36.4,25.3,30.27,13.8,MI,2022-07-23 14:06:00
1,2022-10-30 04:37:00,Smoke,2.9,35.4,83.9,28.62,20.7,TX,2022-10-30 06:07:00
1,2022-05-22 15:50:00,Clear,3.6,57.9,32.6,29.87,0.1,MI,2022-05-22 17:45:00
4,2022-11-06 15:39:00,Fog,1.1,87.5,34.9,29.74,17.6,NY,2022-11-06 16:46:00
3,2022-06-28 19:21:00,Thunderstorm,4.4,89.1,98.3,30.83,18.2,FL,2022-06-28 20:33:00
2,2022-01-01 13:21:00,Fog,9.8,81.6,77.4,28.7,22.4,OH,2022-01-01 14:47:00
3,2022-07-27 00:33:00,Snow,3.4,92.8,40.0,28.18,26.7,MI,2022-07-27 01:18:00
3,2022-11-27 04:45:00,Haze,8.8,52.6,67.3,29.96,13.2,GA,2022-11-27 06:06:00
3,2022-03-05 15:59:00,Rain,8.5,36.2,62.7,30.22,10.3,GA,2022-03-05 16:53:00
1,2022-07-21 17:47:00,Thunderstorm,9.5,34.1,87.6,28.85,3.1,NY,2022-07-21 19:10:00
4,2022-04-23 08:32:00,Snow,7.9,89.6,78.3,29.71,10.1,MI,2022-04-23 09:27:00
1,2022-06-02 05:08:00,Rain,6.7,81.1,86.5,28.18,2.1,TX,2022-06-02 06:28:00
4,2022-07-12 08:39:00,Fog,8.6,78.9,36.9,30.88,24.1,PA,2022-07-12 08:58:00
2,2022-10-26 04:25:00,Fog,0.9,53.8,71.2,28.33,24.2,FL,2022-10-26 05:14:00
2,2022-07-01 17:17:00,Smoke,4.7,56.6,23.2,28.2,12.5,GA,2022-07-01 18:07:00
3,2022-05-04 05:56:00,Cloudy,9.9,97.1,25.5,28.13,7.8,FL,2022-05-04 07:49:00
4,2022-04-15 14:41:00,Cloudy,7.7,34.5,77.1,29.28,3.5,TX,2022-04-15 15:44:00
4,2022-04-19 21:30:00,Fog,9.6,84.2,22.0,28.29,25.5,NC,2022-04-19 22:54:00
4,2022-03-04 18:50:00,Fog,7.8,51.7,66.4,30.23,26.3,NC,2022-03-04 19:17:00
3,2022-01-14 16:51:00,Clear,8.8,32.7,87.2,30.7,8.0,NC,2022-01-14 18:40:00
3,2022-05-09 14:09:00,Smoke,7.1,82.0,50.4,28.78,18.7,FL,2022-05-09 15:40:00
2,2022-07-04 01:13:00,Haze,7.7,53.2,23.6,29.89,7.8,TX,2022-07-04 02:48:00
1,2022-05-24 13:49:00,Clear,5.3,80.6,77.1,28.13,6.8,NY,2022-05-24 15:36:00
4,2022-03-01 03:52:00,Haze,9.3,79.5,94.4,29.16,0.6,TX,2022-03-01 04:35:00
4,2022-03-02 12:34:00,Snow,8.3,67.4,77.4,28.88,17.3,GA,2022-03-02 13:57:00
1,2022-05-25 19:42:00,Cloudy,8.5,84.4,66.3,28.69,4.5,MI,2022-05-25 21:02:00
4,2022-03-17 01:13:00,Cloudy,6.8,70.7,38.4,29.93,0.4,CA,2022-03-17 01:28:00
3,2022-06-02 16:54:00,Smoke,3.2,50.1,21.2,28.39,3.1,TX,2022-06-02 18:25:00
3,2022-12-27 13:55:00,Fog,0.5,81.4,75.6,30.58,9.4,PA,2022-12-27 14:17:00
4,2022-10-20 01:07:00,Fog,9.4,71.2,38.5,29.99,20.1,NC,2022-10-20 01:52:00
3,2022-04-11 16:46:00,Snow,5.9,30.9,88.7,30.13,6.1,MI,2022-04-11 17:06:00
3,2022-10-08 01:51:00,Thunderstorm,3.1,93.1,57.3,30.81,26.6,IL,2022-10-08 02:26:00
4,2022-12-03 14:30:00,Thunderstorm,1.7,68.2,62.5,30.83,8.7,IL,2022-12-03 15:14:00
2,2022-05-02 05:48:00,Smoke,8.3,90.8,80.3,29.65,9.9,FL,2022-05-02 06:07:00
1,2022-12-07 10:24:00,Thunderstorm,8.4,91.8,82.4,29.49,6.5,GA,2022-12-07 10:52:00
3,2022-07-26 02:13:00,Cloudy,8.2,61.1,71.4,29.01,7.6,PA,2022-07-26 03:05:00
2,2022-11-02 15:26:00,Clear,6.5,65.5,95.1,30.15,2.2,MI,2022-11-02 16:59:00
3,2022-12-01 13:16:00,Thunderstorm,3.8,59.1,98.6,29.61,8.8,TX,2022-12-01 13:39:00
3,2022-03-28 15:06:00,Rain,3.2,61.5,95.8,30.8,25.8,IL,2022-03-28 16:16:00
1,2022-05-11 10:05:00,Smoke,0.3,92.7,85.9,28.72,20.7,NY,2022-05-11 10:59:00
3,2022-10-27 11:11:00,Snow,8.4,85.2,76.5,28.93,26.3,MI,2022-10-27 12:09:00
1,2022-08-19 19:03:00,Thunderstorm,1.1,38.9,73.1,28.95,3.1,NC,2022-08-19 20:24:00
1,2022-07-28 21:41:00,Rain,6.4,72.7,28.3,30.42,13.7,NY,2022-07-28 22:03:00
1,2022-03-24 00:24:00,Thunderstorm,5.1,99.7,41.7,28.3,6.9,GA,2022-03-24 01:42:00
2,2022-01-09 21:38:00,Clear,5.4,71.7,20.5,29.37,21.6,CA,2022-01-09 22:32:00
4,2022-12-01 07:58:00,Clear,9.3,85.0,31.0,29.28,29.1,IL,2022-12-01 08:57:00
2,2022-08-14 19:05:00,Thunderstorm,0.5,83.8,55.1,28.22,24.5,NC,2022-08-14 19:33:00
4,2022-04-18 16:09:00,Smoke,7.8,54.5,31.7,29.23,1.1,FL,2022-04-18 17:16:00
4,2022-05-26 19:26:00,Smoke,0.7,56.0,92.1,29.54,9.5,PA,2022-05-26 20:52:00
1,2022-02-20 03:24:00,Rain,0.6,80.7,84.5,28.2,0.9,MI,2022-02-20 04:37:00
3,2022-02-01 19:04:00,Snow,4.4,65.0,25.7,29.53,1.2,PA,2022-02-01 20:37:00
1,2022-01-07 21:21:00,Rain,0.8,69.9,39.9,30.88,2.4,PA,2022-01-07 22:48:00
3,2022-06-27 11:24:00,Snow,7.9,79.9,85.5,30.94,8.3,NY,2022-06-27 11:51:00
4,2022-02-21 16:08:00,Thunderstorm,5.4,84.4,84.2,29.6,9.1,OH,2022-02-21 17:24:00
1,2022-01-04 10:02:00,Snow,0.5,49.0,95.6,29.55,12.0,FL,2022-01-04 10:28:00
3,2022-11-18 15:04:00,Fog,0.6,40.3,99.8,28.86,12.1,PA,2022-11-18 16:11:00
2,2022-02-06 08:15:00,Cloudy,6.2,50.4,98.1,30.99,23.1,MI,2022-02-06 08:56:00
3,2022-04-15 11:33:00,Haze,8.1,65.5,52.8,28.82,4.2,IL,2022-04-15 11:55:00
1,2022-08-09 16:57:00,Cloudy,4.5,53.9,40.0,29.36,4.7,FL,2022-08-09 17:25:00
2,2022-01-16 22:28:00,Clear,5.6,69.8,80.7,28.01,18.8,TX,2022-01-16 23:13:00
3,2022-02-11 00:32:00,Fog,8.0,33.7,43.9,29.05,17.2,CA,2022-02-11 02:24:00
3,2022-08-17 23:04:00,Cloudy,6.2,65.7,84.5,28.21,4.6,GA,2022-08-18 00:06:00
3,2022-02-16 07:31:00,Thunderstorm,2.4,55.8,62.7,30.23,25.6,CA,2022-02-16 08:55:00
3,2022-08-29 10:49:00,Snow,6.2,67.4,83.5,29.68,9.9,IL,2022-08-29 11:00:00
3,2022-01-05 22:06:00,Snow,6.4,59.6,42.1,29.72,11.0,IL,2022-01-06 00:01:00
2,2022-09-28 19:22:00,Rain,7.4,49.9,60.6,28.86,12.6,CA,2022-09-28 20:12:00
4,2022-09-10 19:49:00,Rain,6.3,93.3,65.1,30.44,9.7,NC,2022-09-10 19:55:00
2,2022-08-19 16:11:00,Smoke,9.7,42.9,95.4,28.01,16.7,IL,2022-08-19 17:18:00
2,2022-07-13 02:20:00,Snow,2.1,77.7,41.3,29.0,11.7,NC,2022-07-13 02:42:00
2,2022-08-08 22:09:00,Smoke,9.5,94.7,94.9,29.98,7.8,PA,2022-08-08 22:38:00
4,2022-03-09 00:14:00,Thunderstorm,5.5,67.7,84.4,30.72,27.1,OH,2022-03-09 02:03:00
1,2022-03-22 13:01:00,Snow,6.8,91.3,78.5,28.7,9.3,OH,2022-03-22 13:55:00
4,2022-04-26 11:45:00,Rain,1.2,38.7,82.9,29.62,21.0,TX,2022-04-26 13:01:00
2,2022-01-12 07:44:00,Cloudy,3.9,64.6,68.4,29.61,10.4,IL,2022-01-12 08:53:00
3,2022-07-09 21:18:00,Smoke,7.7,62.0,39.5,30.62,13.1,TX,2022-07-09 22:46:00
3,2022-07-20 09:29:00,Smoke,7.1,30.6,35.2,28.15,7.1,NY,2022-07-20 10:37:00
2,2022-03-18 22:17:00,Clear,0.6,61.0,89.3,29.27,22.6,FL,2022-03-18 23:14:00
3,2022-10-07 14:41:00,Rain,5.6,55.8,78.0,28.55,22.1,PA,2022-10-07 16:13:00
2,2022-11-21 06:42:00,Thunderstorm,1.1,76.9,37.1,28.06,0.7,IL,2022-11-21 07:49:00
3,2022-06-26 12:14:00,Smoke,10.0,95.7,69.2,28.44,1.8,CA,2022-06-26 13:12:00
4,2022-06-26 07:30:00,Cloudy,9.0,36.0,55.8,30.93,27.7,TX,2022-06-26 09:05:00
1,2022-10-29 12:14:00,Cloudy,0.4,52.9,32.7,28.64,26.7,OH,2022-10-29 14:06:00
1,2022-06-29 19:01:00,Cloudy,8.6,61.1,62.5,30.81,15.2,NC,2022-06-29 20:02:00
4,2022-03-08 10:56:00,Fog,9.2,61.9,42.5,28.62,14.8,CA,2022-03-08 12:03:00
4,2022-02-16 19:41:00,Fog,3.7,84.2,27.7,30.79,24.4,NY,2022-02-16 20:07:00
2,2022-06-14 04:36:00,Haze,7.3,61.0,57.4,29.96,4.2,FL,2022-06-14 04:51:00
2,2022-11-26 22:03:00,Cloudy,4.5,31.9,67.2,28.34,19.6,IL,2022-11-26 23:20:00
2,2022-07-30 05:56:00,Smoke,6.6,79.7,23.8,29.75,14.3,IL,2022-07-30 06:04:00
3,2022-12-01 04:47:00,Thunderstorm,3.5,91.9,52.2,28.96,22.3,MI,2022-12-01 06:33:00
2,2022-01-07 14:11:00,Snow,3.4,66.0,40.6,29.15,0.9,MI,2022-01-07 15:53:00
4,2022-03-23 06:26:00,Thunderstorm,4.4,70.7,22.5,29.32,17.8,TX,2022-03-23 06:59:00
1,2022-02-21 22:44:00,Fog,1.6,41.4,30.1,29.27,16.7,IL,2022-02-21 23:26:00
3,2022-12-22 07:42:00,Rain,8.3,45.4,31.1,29.99,25.2,NY,2022-12-22 07:51:00
2,2022-12-05 10:15:00,Smoke,3.6,46.5,34.6,30.31,20.3,CA,2022-12-05 10:55:00
3,2022-08-31 12:30:00,Haze,4.1,60.2,84.3,28.99,26.4,CA,2022-08-31 13:03:00
3,2022-09-10 09:15:00,Fog,9.0,95.0,55.2,30.77,26.6,CA,2022-09-10 10:28:00
2,2022-06-18 05:03:00,Snow,5.1,66.5,31.8,30.82,12.2,GA,2022-06-18 05:44:00
3,2022-05-28 19:06:00,Clear,5.5,43.4,28.0,28.12,4.1,FL,2022-05-28 19:32:00
1,2022-08-01 01:24:00,Haze,9.6,48.6,43.8,28.04,18.9,NC,2022-08-01 03:08:00
4,2022-08-10 00:35:00,Fog,8.9,56.9,83.8,29.28,26.2,MI,2022-08-10 01:38:00
4,2022-12-01 16:10:00,Thunderstorm,1.9,73.6,49.2,29.77,2.2,TX,2022-12-01 17:27:00
1,2022-01-21 01:16:00,Haze,4.8,60.8,32.8,28.83,16.7,NC,2022-01-21 02:56:00
3,2022-06-09 03:52:00,Smoke,9.7,57.5,52.3,28.78,3.4,NC,2022-06-09 05:35:00
2,2022-08-05 05:32:00,Thunderstorm,3.8,69.5,64.4,30.04,0.8,NY,2022-08-05 07:15:00
3,2022-06-26 22:07:00,Cloudy,3.8,46.9,22.4,29.81,20.4,NY,2022-06-26 23:15:00
1,2022-06-25 05:13:00,Cloudy,2.1,35.5,70.2,28.5,20.5,NY,2022-06-25 06:28:00
3,2022-01-20 15:01:00,Cloudy,1.3,31.7,51.6,30.65,18.0,CA,2022-01-20 16:11:00
4,2022-03-16 00:41:00,Haze,7.5,47.6,20.8,30.04,25.8,IL,2022-03-16 01:00:00
3,2022-02-12 13:00:00,Clear,7.7,36.4,73.9,29.09,2.4,PA,2022-02-12 14:18:00
1,2022-12-12 23:34:00,Snow,9.7,53.5,77.0,30.05,3.2,NY,2022-12-12 23:53:00
4,2022-11-26 13:47:00,Smoke,7.8,84.1,70.3,28.34,25.9,GA,2022-11-26 14:26:00
3,2022-10-03 09:22:00,Haze,2.6,80.1,47.4,29.4,15.1,FL,2022-10-03 11:06:00
3,2022-12-06 16:50:00,Rain,0.6,72.8,62.4,28.51,8.2,NC,2022-12-06 18:04:00
4,2022-08-07 08:44:00,Smoke,9.9,89.7,51.0,28.12,22.1,OH,2022-08-07 10:34:00
2,2022-04-09 21:32:00,Thunderstorm,3.5,49.7,76.0,29.01,26.8,GA,2022-04-09 22:23:00
4,2022-12-26 10:01:00,Thunderstorm,3.3,92.0,66.7,28.45,20.7,OH,2022-12-26 11:15:00
2,2022-11-22 05:49:00,Haze,9.1,57.9,26.5,29.9,23.8,NC,2022-11-22 07:39:00
1,2022-09-14 02:21:00,Haze,5.9,58.1,71.4,30.02,8.5,TX,2022-09-14 04:02:00
1,2022-08-08 23:43:00,Snow,2.3,58.4,75.0,28.45,8.7,NY,2022-08-08 23:53:00
4,2022-09-24 17:23:00,Clear,8.9,36.9,49.7,28.07,25.9,TX,2022-09-24 19:05:00
4,2022-09-11 12:48:00,Haze,9.9,98.3,90.1,30.38,18.4,GA,2022-09-11 14:25:00
1,2022-11-29 00:16:00,Cloudy,1.0,39.7,87.4,28.01,7.0,TX,2022-11-29 01:17:00
2,2022-03-26 17:33:00,Snow,8.7,53.9,34.0,29.03,15.7,GA,2022-03-26 18:47:00
1,2022-05-07 04:13:00,Rain,4.0,52.4,92.3,29.48,20.6,PA,2022-05-07 04:45:00
4,2022-11-01 18:55:00,Cloudy,5.3,35.2,55.3,30.46,6.6,OH,2022-11-01 19:54:00
1,2022-04-30 22:07:00,Rain,9.2,40.7,77.9,30.52,19.6,PA,2022-04-30 22:25:00
4,2022-05-05 01:05:00,Fog,9.7,33.1,85.1,30.17,1.3,NC,2022-05-05 02:44:00
4,2022-03-17 21:04:00,Rain,2.8,50.5,60.4,28.74,9.1,NY,2022-03-17 22:55:00
1,2022-09-25 04:35:00,Cloudy,2.3,90.7,51.9,30.16,20.2,CA,2022-09-25 06:03:00
2,2022-02-19 01:38:00,Fog,1.0,53.8,93.2,28.74,4.5,NC,2022-02-19 03:19:00
3,2022-07-05 18:51:00,Cloudy,5.7,38.7,38.5,28.64,6.7,MI,2022-07-05 19:27:00
1,2022-09-28 15:15:00,Thunderstorm,0.3,75.2,40.6,29.64,26.4,GA,2022-09-28 15:58:00
3,2022-07-29 19:38:00,Cloudy,4.2,99.8,48.9,30.04,20.2,CA,2022-07-29 21:34:00
1,2022-06-12 20:04:00,Fog,0.9,46.3,88.8,28.16,15.0,MI,2022-06-12 20:13:00
3,2022-09-21 05:36:00,Rain,4.2,49.6,95.1,28.18,6.3,PA,2022-09-21 06:38:00
2,2022-10-24 11:41:00,Thunderstorm,0.6,98.0,37.6,30.35,10.2,MI,2022-10-24 12:19:00
2,2022-09-26 07:14:00,Clear,8.4,42.5,89.1,30.58,17.2,NY,2022-09-26 08:03:00
1,2022-07-02 22:56:00,Clear,2.3,65.8,40.7,29.81,4.7,TX,2022-07-03 00:51:00
4,2022-09-27 11:06:00,Smoke,3.4,46.8,97.7,29.29,14.5,FL,2022-09-27 12:55:00
3,2022-03-02 19:26:00,Clear,8.7,95.3,67.8,30.54,12.3,NC,2022-03-02 19:42:00
4,2022-07-16 20:33:00,Clear,7.5,98.7,20.6,30.19,14.3,IL,2022-07-16 21:34:00
4,2022-06-13 00:30:00,Snow,2.3,87.0,22.7,29.74,3.2,OH,2022-06-13 02:25:00
4,2022-03-17 03:57:00,Clear,0.9,52.0,31.8,28.96,3.2,TX,2022-03-17 04:17:00
2,2022-12-28 01:04:00,Fog,7.2,58.2,35.0,28.59,28.9,GA,2022-12-28 02:48:00
1,2022-09-19 13:00:00,Haze,4.0,47.0,81.4,29.26,29.4,FL,2022-09-19 14:48:00
1,2022-07-26 19:09:00,Clear,7.7,92.4,37.8,28.86,12.8,CA,2022-07-26 19:44:00
2,2022-03-02 18:22:00,Cloudy,4.6,94.0,97.5,29.02,23.7,GA,2022-03-02 18:53:00
2,2022-12-04 21:58:00,Haze,3.6,59.3,70.9,29.55,19.7,NC,2022-12-04 23:46:00
1,2022-08-31 16:14:00,Clear,4.6,76.0,75.4,28.51,3.5,GA,2022-08-31 17:53:00
4,2022-05-29 13:33:00,Haze,7.5,41.6,37.4,30.42,8.9,CA,2022-05-29 14:53:00
3,2022-02-06 22:15:00,Rain,9.0,60.4,91.4,28.44,9.4,OH,2022-02-06 23:48:00
3,2022-04-14 01:15:00,Fog,0.7,74.2,73.4,29.44,17.9,OH,2022-04-14 02:04:00
3,2022-02-05 06:02:00,Fog,5.3,57.0,89.2,30.24,17.4,NY,2022-02-05 07:57:00
4,2022-10-25 00:29:00,Smoke,0.5,55.0,96.5,29.46,27.7,GA,2022-10-25 02:04:00
1,2022-05-12 12:40:00,Haze,4.8,30.1,30.1,29.08,23.7,IL,2022-05-12 14:03:00
2,2022-06-27 10:59:00,Smoke,8.9,86.3,27.7,29.42,25.7,NY,2022-06-27 12:24:00
1,2022-01-09 11:33:00,Thunderstorm,3.7,92.3,84.3,30.55,26.7,IL,2022-01-09 12:32:00
4,2022-04-21 06:25:00,Snow,9.3,97.9,89.3,30.97,24.0,TX,2022-04-21 06:51:00
2,2022-01-23 15:03:00,Cloudy,6.4,80.3,66.7,29.89,10.0,NY,2022-01-23 16:26:00
4,2022-02-25 12:24:00,Haze,9.4,68.4,49.3,30.38,6.5,MI,2022-02-25 12:46:00
3,2022-01-16 12:49:00,Fog,7.6,48.8,72.2,28.04,17.2,GA,2022-01-16 14:34:00
3,2022-01-14 13:10:00,Smoke,1.2,100.0,44.5,30.64,20.7,OH,2022-01-14 13:41:00
